"id","system","bodyName","edsmID","edsmID64","edsmBodyID","edsmType","edsmSubtype","edsmOffset","edsmDistanceToArrival","edsmIsMainStar","edsmIsScoopable","edsmIsLandable","edsmAge","edsmLuminosity","edsmAbsoluteMagnitude","edsmSolarMasses","edsmSolarRadius","edsmGravity","edsmEarthMasses","edsmRadius","edsmSurfaceTemperature","edsmSurfacePressure","edsmVolcanismType","edsmAtmosphereType","edsmTerraformingState","edsmOrbitalPeriod","edsmSemiMajorAxis","edsmOrbitalEccentricity","edsmOrbitalInclination","edsmArgOfPeriapsis","edsmRotationalPeriod","edsmRotationalPeriodTidallyLocked","edsmAxialTilt","edsmSolidComposition","edsmAtmosphere","edsmMaterial","created_at","updated_at"
967,3830,"1 C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
968,3831,"2 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
969,3835,"5 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
970,3838,A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
971,3838,A 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
972,3838,A 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
973,3839,AB 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
974,3842,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
975,3843,A 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
976,3844,"7 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
977,3845,B 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
978,3846,"2 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
979,3848,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
980,3849,"3 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
981,3853,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
982,3854,A 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
983,3856,B 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
984,3857,"3 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
985,3857,"6 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
986,3859,C 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
987,3860,B 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
988,3861,C 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
989,3862,A 2 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
990,3863,A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
991,3863,A 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
992,3864,"4 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
993,3865,A 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
994,3869,C 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
995,3869,C 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
996,3869,C 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
997,3869,C 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
998,3870,D 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
999,3871,C 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1000,3872,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1001,3873,"4 E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1002,3874,A 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1003,3875,"3 B A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1004,3876,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1005,3877,E 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1006,3878,A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1007,3879,AB 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1008,3880,A 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1009,3881,A 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1010,3882,C 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1011,3883,B 7 F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1012,3884,A 4 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1013,3886,B 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1014,3887,A 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1015,3887,A 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1016,3888,A 8 E A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1017,3889,"5 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1018,3890,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1019,3890,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1020,3891,"6 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1021,3892,C 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1022,3895,B 1 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1023,3896,AB 2 F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1024,3897,"13 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1025,3898,AB 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1026,3899,C 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1027,3900,A 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1028,3901,A 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1029,3901,A 1 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1030,3901,A 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1031,3901,A 2 C A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1032,3901,A 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1033,3901,A 4 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1034,3902,A 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1035,3903,B 7 A A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1036,3904,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1037,3904,C 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1038,3905,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1039,3905,"3 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1040,3906,ABCD 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1041,3906,ABCD 2 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1042,3907,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1043,3908,B 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1044,3909,"7 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1045,3910,D 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1046,3913,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1047,3915,B 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1048,3916,"9 C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1049,3917,A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1050,3917,A 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1051,3920,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1052,3922,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1053,3923,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1054,3923,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1055,3924,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1056,3925,"1 A A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1057,3926,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1058,3926,"1 F A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1059,3927,C 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1060,3927,C 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1061,3928,A 1 D A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1062,3929,AB 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1063,3929,AB 5 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1064,3930,A 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1065,3930,A 1 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1066,3930,A 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1067,3930,A 2 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1068,3932,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1069,3933,A 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1070,3934,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1071,3936,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1072,3937,C 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1073,3938,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1074,3938,B 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1075,3939,C 5 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1076,3940,CD 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1077,3941,A 4 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1078,3942,C 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1079,3944,A 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1080,3945,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1081,3946,B 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1082,3947,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1083,3949,"1 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1084,3950,AB 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1085,3952,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1086,3953,A 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1087,3954,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1088,3955,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1089,3955,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1090,3956,"5 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1091,3958,D 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1092,3959,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1093,3961,BC 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1094,3962,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1095,3963,C 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1096,3963,C 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1097,3963,D 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1098,3964,"1 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1099,3965,A 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1100,3966,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1101,3967,"5 C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1102,3968,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1103,3969,A 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1104,3970,A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1105,3971,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1106,3973,E 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1107,3973,E 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1108,3974,"7 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1109,3974,"9 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1110,3976,B 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1111,3976,D 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1112,3977,"3 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1113,3978,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1114,3979,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1115,3980,C 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1116,3981,E 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1117,3982,A 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1118,3982,A 1 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1119,3982,A 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1120,3984,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1121,3985,"8 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1122,3986,A 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1123,3987,"3 C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1124,3988,"7 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1125,3989,"6 E A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1126,3990,ABC 1 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1127,3992,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1128,3998,A 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1129,3999,AB 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1130,4002,"1 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1131,4005,"4 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1132,4010,"1 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1133,4011,B 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1134,4014,"1 D A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1135,4016,"1 C A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1136,4019,"1 C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1137,4023,B 4 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1138,4024,TBody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1139,4025,AB 12 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1140,4025,AB 3 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1141,4025,AB 3 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1142,4025,AB 6 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1143,4025,AB 8 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1144,4025,AB 8 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1145,4025,AB 9 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1146,4025,AB 9 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1147,4026,"3 D A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1148,4028,"3 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1149,4028,"3 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1150,4030,D 3 B A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1151,4030,D 4 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1152,4031,"3 C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1153,4032,"10 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1154,4033,"9 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1155,4034,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1156,4035,"1 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1157,4036,"5 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1158,4037,A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
