"id","systemName","edsmID","edsmID64","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","created_at","updated_at"
968,PLEIADES SECTOR KN-S B4-2,318402,5067658437921,-86.75,-123.71875,-341.9375,1,2018-09-12 08:05:04,2018-09-13 00:12:45
969,PLEIADES SECTOR KS-T C3-1,22207,358596154010,-91.28125,-104.71875,-292.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:45
970,PLEIADES SECTOR KT-Q B5-3,353497,7265607951657,-169.71875,-116.6875,-322.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:45
971,PLEIADES SECTOR LC-V C2-1,61797,358663197330,-61.75,-147.625,-339.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:45
972,PLEIADES SECTOR LC-V C2-10,122455,2832564359826,-59.78125,-157.71875,-332.4375,1,2018-09-12 08:05:04,2018-09-13 00:12:45
973,PLEIADES SECTOR LC-V C2-9,308555,2557686452882,-62.84375,-156.96875,-330.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:45
974,PLEIADES SECTOR LH-U B3-0,8534316,670954104089,8.46875,-114.875,-358.40625,1,2018-09-12 08:05:04,2018-09-13 00:12:45
975,PLEIADES SECTOR LH-V B2-0,3027528,669880100113,-66.6875,-197.53125,-379.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:45
976,PLEIADES SECTOR LN-T C3-11,2954552,3107308081818,-124.65625,-113.96875,-282.625,1,2018-09-12 08:05:04,2018-09-13 00:12:48
977,PLEIADES SECTOR LN-T C3-4,4128115,1183162733210,-110.53125,-120.09375,-282.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:48
978,PLEIADES SECTOR LS-T C3-12,25495,3382320239258,-53.0625,-102.5625,-287.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:48
979,PLEIADES SECTOR LS-T C3-17,308587,4756709773978,-52.84375,-103.53125,-265.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:48
980,PLEIADES SECTOR LS-T C3-2,718668,633541169818,-58.96875,-81.5625,-296.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:48
981,PLEIADES SECTOR LS-T C3-7,266761,2007930704538,-46.90625,-102.40625,-281.4375,1,2018-09-12 08:05:04,2018-09-13 00:12:48
982,PLEIADES SECTOR LX-T B3-0,40114,669880231193,-84.375,-159.09375,-364.375,1,2018-09-12 08:05:04,2018-09-13 00:12:48
983,PLEIADES SECTOR LX-T B3-1,40115,2868903486745,-79.21875,-157.03125,-361.21875,1,2018-09-12 08:05:04,2018-09-13 00:12:48
984,PLEIADES SECTOR LX-T B3-2,230141,5067926742297,-68.6875,-155.8125,-362.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:48
985,PLEIADES SECTOR LX-U C2-2,5171584,633406853778,-134.53125,-189.28125,-317,1,2018-09-12 08:05:04,2018-09-13 00:12:48
986,PLEIADES SECTOR MC-V C2-0,3114962,83852399250,-5.125,-168.34375,-343.875,1,2018-09-12 08:05:04,2018-09-13 00:12:48
987,PLEIADES SECTOR MC-V C2-6,4874198,1733119840914,6.84375,-152.09375,-327.25,1,2018-09-12 08:05:04,2018-09-13 00:12:48
988,PLEIADES SECTOR MC-V C2-8,4874277,2282875654802,3.46875,-159.59375,-313.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:48
989,PLEIADES SECTOR MI-S B4-2,247932,5067658372385,-91.09375,-133.3125,-330.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:48
990,PLEIADES SECTOR MM-V B2-2,506115,5068731983121,-21.03125,-179.78125,-383.75,1,2018-09-12 08:05:04,2018-09-13 00:12:48
991,PLEIADES SECTOR MN-S B4-3,61558,7267218564385,-60.5,-121.125,-335.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:48
992,PLEIADES SECTOR MN-T C3-1,57827,358596121242,-69.75,-131.625,-290.4375,1,2018-09-12 08:05:04,2018-09-13 00:12:48
993,PLEIADES SECTOR MN-T C3-10,490441,2832497283738,-87.78125,-131.03125,-267.0625,1,2018-09-12 08:05:04,2018-09-13 00:12:48
994,PLEIADES SECTOR MN-T C3-12,61559,3382253097626,-70.65625,-119.75,-302.8125,1,2018-09-12 08:05:04,2018-09-13 00:12:48
995,PLEIADES SECTOR MN-T C3-2,1236543,633474028186,-103.21875,-115.78125,-267.78125,1,2018-09-12 08:05:04,2018-09-13 00:12:48
996,PLEIADES SECTOR MN-T C3-6,367979,1732985655962,-94.59375,-127.59375,-284.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:48
997,PLEIADES SECTOR MN-T C3-8,33104,2282741469850,-70.40625,-113.09375,-273.84375,1,2018-09-12 08:05:04,2018-09-13 00:12:48
998,PLEIADES SECTOR MN-T C3-9,205277,2557619376794,-84.25,-125.375,-279.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:48
999,PLEIADES SECTOR MX-U D2-54,128244,1865903212883,-53.34375,-122.53125,-260.28125,1,2018-09-12 08:05:04,2018-09-13 00:12:48
1000,PLEIADES SECTOR MX-U D2-63,3473376,2175140858195,-49.84375,-178.84375,-256.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:48
1001,PLEIADES SECTOR NI-S B4-1,61560,2868903552289,-65.46875,-131.8125,-333.75,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1002,PLEIADES SECTOR NJ-P B6-4,25500,9465436644657,-114.34375,-84.1875,-294.65625,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1003,PLEIADES SECTOR NN-S B4-3,2839309,7267486999841,-37.53125,-114.78125,-329.15625,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1004,PLEIADES SECTOR NN-T C3-11,214898,3107442299546,-32.0625,-120.21875,-277.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1005,PLEIADES SECTOR NN-T C3-12,202790,3382320206490,-63.75,-132.96875,-270.125,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1006,PLEIADES SECTOR NN-T C3-15,134188,4206953927322,-51.75,-112.40625,-304.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1007,PLEIADES SECTOR NN-T C3-2,350444,633541137050,-56.375,-117.8125,-274.90625,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1008,PLEIADES SECTOR NN-T C3-3,230235,908419043994,-52.96875,-114.21875,-278.53125,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1009,PLEIADES SECTOR NN-T C3-4,327579,1183296950938,-44.65625,-124.78125,-299.15625,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1010,PLEIADES SECTOR NS-T B3-1,350262,2868903421209,-73.65625,-169.34375,-351.5,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1011,PLEIADES SECTOR NX-U C2-4,1886195,1183296885394,-61.3125,-201.84375,-328.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1012,PLEIADES SECTOR OD-S B4-1,206815,2868635051297,-93.40625,-164,-341.59375,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1013,PLEIADES SECTOR OI-S B4-0,134190,670148732193,-63.1875,-135.75,-325.21875,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1014,PLEIADES SECTOR OI-T C3-7,1578411,2007863530138,-69.4375,-180.4375,-287.625,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1015,PLEIADES SECTOR ON-S B4-2,446265,5068732179745,-15.0625,-121.71875,-333.03125,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1016,PLEIADES SECTOR OS-U C2-6,5054244,1732985557650,-104.3125,-239.25,-336.5625,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1017,PLEIADES SECTOR OS-U C2-7,102128,2007863464594,-68.71875,-229.625,-325.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1018,PLEIADES SECTOR OT-Q B5-3,299350,7266681693481,-96.5625,-109.90625,-312.625,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1019,PLEIADES SECTOR OY-R C4-19,248269,5306398479010,-73.8125,-98.625,-262.3125,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1020,PLEIADES SECTOR PD-S B4-0,163242,669880231201,-80.625,-156.6875,-337.4375,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1021,PLEIADES SECTOR PD-S B4-2,162485,5067926742305,-75.5625,-152.40625,-336.40625,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1022,PLEIADES SECTOR PI-T C3-7,397044,2007930639002,-60.34375,-157.84375,-282.71875,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1023,PLEIADES SECTOR PS-T B3-1,1345380,2869440292121,-34.84375,-178.65625,-364.09375,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1024,PLEIADES SECTOR PT-Q B5-1,25504,2868903617833,-70.03125,-121.8125,-313.96875,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1025,PLEIADES SECTOR PT-Q B5-3,25506,7266950128937,-72.53125,-118.96875,-317.6875,1,2018-09-12 08:05:04,2018-09-13 00:12:56
1026,PLEIADES SECTOR PY-Q B5-4,230733,9466510320937,-43.84375,-96.0625,-315.5625,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1027,PLEIADES SECTOR PY-R B4-2,2901566,5067389805857,-121.28125,-168.59375,-334.09375,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1028,PLEIADES SECTOR QD-S B4-2,619768,5068195177761,-49.03125,-155.03125,-340.1875,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1029,PLEIADES SECTOR QO-Q B5-2,172637,5067658372393,-90.5625,-136.46875,-316.59375,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1030,PLEIADES SECTOR QO-Q B5-3,33105,7266681627945,-87.65625,-141.125,-315.28125,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1031,PLEIADES SECTOR QT-R C4-18,140271,5031520539298,-81.46875,-118.125,-253.03125,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1032,PLEIADES SECTOR QT-R C4-8,134193,2282741469858,-65.21875,-115.34375,-262.6875,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1033,PLEIADES SECTOR RO-Q B5-0,106916,669880296745,-80.46875,-140.21875,-324.15625,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1034,PLEIADES SECTOR RO-Q B5-1,48233,2868903552297,-78.59375,-143.09375,-320.8125,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1035,PLEIADES SECTOR RO-Q B5-2,57830,5067926807849,-67.03125,-136.5625,-308.09375,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1036,PLEIADES SECTOR RY-R B4-0,128245,669880165665,-76.3125,-171.3125,-335.0625,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1037,PLEIADES SECTOR RY-R B4-1,75698,2868903421217,-82.875,-167.0625,-341.875,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1038,PLEIADES SECTOR SE-P B6-0,92858,670148863281,-64.71875,-103.96875,-299.28125,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1039,PLEIADES SECTOR SK-N B7-3,5603673,7266144888121,-137.84375,-98.0625,-281.125,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1040,PLEIADES SECTOR SO-Q B5-0,435143,670148732201,-46.59375,-129.53125,-309.8125,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1041,PLEIADES SECTOR SO-Q B5-1,48407,2869171987753,-46.96875,-135.90625,-311.0625,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1042,PLEIADES SECTOR SO-Q B5-2,201353,5068195243305,-51.21875,-129.0625,-306.8125,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1043,PLEIADES SECTOR SO-R C4-0,1752362,83718181538,-92.75,-165.46875,-251.84375,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1044,PLEIADES SECTOR TE-Q B5-1,659623,2868366550313,-105.84375,-173.1875,-312.6875,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1045,PLEIADES SECTOR TJ-Q B5-0,22213,669880231209,-76.09375,-147.78125,-308.4375,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1046,PLEIADES SECTOR TJ-Q B5-1,186384,2868903486761,-75.4375,-160.1875,-317.34375,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1047,PLEIADES SECTOR TJ-Q B5-2,60639,5067926742313,-74.28125,-156.375,-323.34375,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1048,PLEIADES SECTOR TK-N B7-2,387332,5067390068025,-121.3125,-99.40625,-273.125,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1049,PLEIADES SECTOR TO-Q B5-0,320934,670417167657,-43.59375,-135.375,-309.96875,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1050,PLEIADES SECTOR TO-Q B5-1,128262,2869440423209,-44.28125,-138.09375,-316.3125,1,2018-09-12 08:05:04,2018-09-13 00:13:00
1051,PLEIADES SECTOR TO-Q B5-3,950641,7267486934313,-36.5625,-130.25,-312.5,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1052,PLEIADES SECTOR TO-R C4-2,427622,633541104290,-55.03125,-146.75,-248.25,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1053,PLEIADES SECTOR TZ-O B6-0,25514,669880362289,-80.40625,-124.125,-304.125,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1054,PLEIADES SECTOR UJ-Q B5-0,430084,670148666665,-63.15625,-163.59375,-321.3125,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1055,PLEIADES SECTOR UU-O B6-1,106917,2868635116849,-86.15625,-138.21875,-302.8125,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1056,PLEIADES SECTOR UZ-O B6-0,253578,670148797745,-62.0625,-124.34375,-304.125,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1057,PLEIADES SECTOR UZ-O B6-1,224631,2869172053297,-62.15625,-114.0625,-289.375,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1058,PLEIADES SECTOR UZ-X B1-2,3981327,5067121632521,-129.125,-99.09375,-402.5625,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1059,PLEIADES SECTOR VJ-Q B5-0,430083,670417102121,-43.875,-161.78125,-324.625,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1060,PLEIADES SECTOR VK-N B7-0,372484,669880427833,-81.625,-100.21875,-279.375,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1061,PLEIADES SECTOR VK-N B7-3,172647,7266950194489,-75.40625,-104.59375,-280,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1062,PLEIADES SECTOR VU-O B6-0,214121,669880296753,-75.0625,-127.65625,-286.96875,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1063,PLEIADES SECTOR VU-O B6-2,109051,5067926807857,-80.25,-137.25,-298.65625,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1064,PLEIADES SECTOR VU-O B6-3,69701,7266950063409,-71.78125,-141.375,-294.53125,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1065,PLEIADES SECTOR VZ-O B6-0,55215,670417233201,-27.375,-121.53125,-294.09375,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1066,PLEIADES SECTOR VZ-O B6-2,214896,5068463744305,-32.65625,-119.59375,-297.25,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1067,PLEIADES SECTOR WE-Q B5-2,1887527,5068195112233,-52.59375,-180.46875,-306.4375,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1068,PLEIADES SECTOR WF-N B7-3,469023,7266681693497,-93.03125,-117.34375,-281,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1069,PLEIADES SECTOR WK-N B7-3,25522,7267218629945,-54.03125,-103.59375,-281.53125,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1070,PLEIADES SECTOR WK-N B7-4,315955,9466241885497,-49.8125,-103.71875,-283.21875,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1071,PLEIADES SECTOR WK-W B2-1,879539,2868098442513,-126.25,-68.53125,-375.28125,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1072,PLEIADES SECTOR WU-O B6-0,25524,670148732209,-53.875,-128.15625,-297.71875,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1073,PLEIADES SECTOR WU-O B6-1,330514,2869171987761,-59.21875,-127.5625,-304.84375,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1074,PLEIADES SECTOR WU-O B6-3,128263,7267218498865,-53.125,-135.0625,-288,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1075,PLEIADES SECTOR XE-Q B5-1,430081,2869440292137,-41.78125,-170.03125,-306.375,1,2018-09-12 08:05:04,2018-09-13 00:13:04
1076,PLEIADES SECTOR XE-Z B0,340952,669343360257,-122.46875,-151.71875,-411.625,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1077,PLEIADES SECTOR XF-N B7-1,134194,2868903617849,-77.09375,-121,-278.65625,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1078,PLEIADES SECTOR XU-P B5-0,8525901,669343163689,-120.8125,-217.375,-310.125,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1079,PLEIADES SECTOR XU-P B5-1,2401697,2868366419241,-111.34375,-215.71875,-312.34375,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1080,PLEIADES SECTOR YF-N B7-0,262680,670148797753,-54.90625,-116.5,-271.96875,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1081,PLEIADES SECTOR YF-N B7-1,187997,2869172053305,-64,-116.46875,-266.21875,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1082,PLEIADES SECTOR YF-N B7-3,93598,7267218564409,-60.96875,-123.6875,-277.1875,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1083,PLEIADES SECTOR YP-O B6-1,48408,2869171922225,-55.25,-147.625,-299.375,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1084,PLEIADES SECTOR YP-O B6-2,207923,5068195177777,-58.15625,-146.75,-303.1875,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1085,PLEIADES SECTOR YP-X B1-2,2981486,5067121501449,-136.3125,-135.28125,-387.09375,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1086,PLEIADES SECTOR YQ-L B8-0,469019,669611992385,-97.65625,-102.75,-257.1875,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1087,PLEIADES SECTOR YZ-X B1-0,351685,670148863241,-61.71875,-103.0625,-403.09375,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1088,PLEIADES SECTOR ZA-N B7-3,133124,7266950063417,-84.25,-136.875,-270.84375,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1089,PLEIADES SECTOR ZF-N B7-3,327578,7267486999865,-40.53125,-109.84375,-268.875,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1090,PLEIADES SECTOR ZK-O B6-2,2901581,5067926676785,-68.28125,-169.875,-285.65625,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1091,PLEIADES SECTOR ZP-O B6-0,188800,670417102129,-42.0625,-164.71875,-300.4375,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1092,PLEIADES SECTOR ZZ-Y C14,426876,3932076053122,-38.1875,-100.25,-411.5625,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1093,PLEIONE,25525,259004556452,-77,-146.78125,-344.125,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1094,PLIO AUWSY NJ-G D11-16,25285889,561156069731,4365.78125,680.65625,40904.59375,0,2018-09-12 08:05:04,2018-09-13 00:13:07
1095,PLOEA AIP IG-Y D47,23354125,1626525928715,5393.03125,-6.15625,9266.875,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1096,PLOEA AIP RX-S C20-1,24040050,368260881074,5663.625,1210.0625,10059.125,0,2018-09-12 08:05:04,2018-09-13 00:13:07
1097,PLOI THUA MA-W B44-0,25074934,654043914625,-1264.4375,257.96875,-2664.5625,0,2018-09-12 08:05:04,2018-09-13 00:13:07
1098,PRAEA EUQ LZ-S C3-21,25279032,5857630753570,776.75,-19.5,385.90625,0,2018-09-12 08:05:04,2018-09-13 00:13:07
1099,PRAEA EUQ OC-F B39-1,18617072,2872930871121,217.34375,100.75,1066.15625,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1100,PRAEI AEDST YS-P C19-0,23637766,66606733738,-10279.65625,1447.59375,8745.9375,1,2018-09-12 08:05:04,2018-09-13 00:13:07
1101,PRAEI AIL CF-A C3,23805199,887212776194,-12666.21875,19.34375,10462.53125,0,2018-09-12 08:05:04,2018-09-13 00:13:11
1102,PRAI HYPOO AN-E B2-0,17757315,546130506257,-9303.28125,-461.78125,7935.90625,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1103,PRAI HYPOO GF-E C10,4079268,2816994908418,-9308.09375,-406.1875,7927.40625,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1104,PRAI HYPOO HF-E C7,17404718,1992428296450,-9269.5625,-420.5,7931.96875,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1105,PRAI HYPOO JQ-C C1-5,17623051,1442672515338,-9271.25,-360.96875,7972.09375,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1106,PRAI HYPOO KV-D C7,23563388,1992361122050,-9323.34375,-484.25,7916.15625,0,2018-09-12 08:05:04,2018-09-13 00:13:11
1107,PRAI HYPOO MA-H B1-2,19185217,4943640408585,-9344.25,-378.1875,7923.34375,0,2018-09-12 08:05:04,2018-09-13 00:13:11
1108,PRAI HYPOO QC-C D19,1831385,661366164611,-9286.4375,-405.78125,7917.9375,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1109,PRAI HYPOO QC-C D20,4002193,695725902979,-9294.53125,-405.0625,7915.71875,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1110,PRAI HYPOO QC-C D31,17462521,1073683025027,-9294.75,-379.9375,7952.03125,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1111,PRAI HYPOO QC-C D32,17461995,1108042763395,-9297.21875,-389.59375,7944.28125,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1112,PRAI HYPOO SX-B D10,225067,352128502915,-9317.03125,-440.5,7954.84375,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1113,PRAI HYPOO SX-B D23,17405310,798805101699,-9272.625,-432.78125,7947.875,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1114,PRAI HYPOO SX-B D35,17759503,1211121962115,-9286.90625,-461.5,7949.1875,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1115,PRAI HYPOO SX-B D36,17759222,1245481700483,-9294,-457.71875,7933.65625,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1116,PRAI HYPOO SX-B D39,4834447,1348560915587,-9295.125,-444.25,7939.46875,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1117,PRAI HYPOO SX-B D46,19673720,1589079084163,-9289.0625,-493.4375,7944.0625,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1118,PRAI HYPOO VG-G B1-1,4002200,2744885326345,-9306.15625,-452.625,7917.03125,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1119,PRAI HYPOO VR-E B2-3,17436489,7142395032081,-9345.0625,-431.3125,7949.96875,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1120,PRAI HYPOO WD-A D1-41,21711001,1417280392331,-9326.09375,-425.46875,7995.59375,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1121,PRAI HYPOO WD-A D1-6,5694831,214689549451,-9302.25,-459.46875,7978.78125,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1122,PRAI HYPOO WH-D B3-4,17460442,9341686854169,-9327.40625,-399.90625,7959.09375,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1123,PRAI HYPOO YM-E B2-2,17449611,4943640146449,-9328.9375,-464.21875,7944.65625,1,2018-09-12 08:05:04,2018-09-13 00:13:11
1124,PREAE AIHM HS-A D1-3,21727381,114144005515,2773.25,1082.9375,10557.03125,0,2018-09-12 08:05:04,2018-09-13 00:13:11
1125,PREAE AIP PI-B E1,24076972,5752547012,5565.75,1209.5625,10542.0625,0,2018-09-12 08:05:04,2018-09-13 00:13:11
1126,PREIA PHIO WA-M D8-24,24953796,835748531659,3000.15625,-453.625,11222.09375,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1127,PREOU AIL JG-N C20-45,23825146,12431346637746,-13112.25,-23.21875,11356.78125,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1128,PRIA CHREA UL-P C5-2,25526669,658639960370,14895.125,-18.4375,49098.90625,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1129,PRO AEC ZU-N D7-7,24683501,251482246339,2269.375,828.1875,8558.96875,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1130,PRO AUWSY PS-S D4-9,25321344,320705010091,4694.09375,692.09375,41624.875,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1131,PRO AUWSY QY-E C13-0,25350632,91839116146,4752.0625,770.59375,41772.34375,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1132,PRO EUR RY-I C9-7,25801810,2014977299282,4164.9375,105.25,648.03125,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1133,PRO EURL DG-M D8-1,24704486,45357386187,2467.6875,917.125,978.25,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1134,PRO EURL HM-K D9-6,25705635,217156078035,2486.9375,891.875,1048.34375,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1135,PROOE DRYEIA GC-U D3-0,15772962,10510502307,121.84375,-2073.40625,608.21875,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1136,PROOE PHIO GP-W C3-5,19061718,1472938482466,8759.125,-538.34375,10645.21875,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1137,PRU EUQ KC-H B51-3,16557266,7263460796345,-342.1875,-6.0625,1333.15625,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1138,PRUA DRYOAE GH-C C29-3,25804604,911371736058,1720.59375,-236.71875,1472.375,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1139,PRUA PHOE QW-B C1-2,15426941,624414006026,-5473.5,-525.5,10519.71875,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1140,PRUA PHOE TS-B D252,3990653,8667973700995,-5541.84375,-548.03125,10516.9375,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1141,PRUA PHOE US-B D12,3848473,421653269891,-5473.40625,-560.59375,10459.6875,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1142,PRUA PHOE US-B D86,15121599,2964273909123,-5476.6875,-518.8125,10526.65625,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1143,PRUA PHOE XY-Z D114,3768365,3926329806219,-5517.78125,-566,10544.46875,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1144,PRUA PHOE XY-Z D42,8442349,1452428643723,-5525.5625,-559.09375,10547.71875,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1145,PUPPIS DARK REGION B SECTOR DL-Y D17,6553887,594878138691,1315.53125,3.71875,-368.0625,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1146,PW CEPHEI,48306,631259828874,-1413.6875,368.125,-353.5625,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1147,PYRALEAU VS-Z B2-1,4122257,2834004848153,-2676.34375,-780.25,5413.8125,1,2018-09-12 08:05:04,2018-09-13 00:13:15
1148,PYTHAICS CV-W D2-3231,25086374,111027798593819,4786,-405,19706.25,0,2018-09-12 08:05:04,2018-09-13 00:13:15
1149,QI YOMISII,10931,22953915599624,-45.5,-38.1875,-91.15625,1,2018-09-12 08:05:04,2018-09-13 00:13:15
