"id","systemName","edsmID","edsmID64","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","missingSkipCount","created_at","updated_at"
597,HD 76838,25122433,31404852404,1089.65625,30.1875,-98.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:01
598,HD 85469,9307149,1240986213,1114.78125,-76.75,227.90625,1,,2018-11-13 12:49:13,2018-11-13 12:56:01
599,HD 88079,13675039,18524136652,1259.90625,-166.90625,377.71875,1,,2018-11-13 12:49:13,2018-11-13 12:56:01
600,HD 92989,21276,284791137468,450.03125,-43.25,161.15625,1,,2018-11-13 12:49:13,2018-11-13 12:56:01
601,HD 93098,21277,276201202876,469.8125,-40,166.3125,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
602,HD 93424,1847588,271906235580,486.75,-45.71875,177.09375,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
603,HEGEIA AA-Q D5-4,25183418,147513722931,-1927.0625,255.09375,-3066.03125,0,,2018-11-13 12:49:13,2018-11-13 12:56:05
604,HEGEIA SY-O C20-0,28377703,81235579058,-1581.40625,357.40625,-2725.21875,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
605,HERETIA,19160,7268829373825,58.96875,-62.375,-92.96875,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
606,HEZ UR,4361,4614715869539,149.96875,23.65625,-85.03125,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
607,HG 7-208,21294,2869977687441,0.15625,-24.28125,-57.84375,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
608,HIND SECTOR BQ-Y D8,1098389,285355247923,-50.03125,-178.40625,-517.1875,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
609,HIND SECTOR GR-W D1-13,3065061,457137146171,-78.28125,-199.59375,-473.1875,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
610,HIND SECTOR HR-W D1-15,3352812,525873400123,-38.25,-204,-470.40625,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
611,HIND SECTOR MN-T C3-2,1042705,633541071474,-61.96875,-196.40625,-478.3125,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
612,HIND SECTOR OT-Q B5-1,3930747,2869171856593,-50.3125,-182.15625,-528.875,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
613,HIP 10056,186309,1733052764866,-45,-142.25,-103.21875,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
614,HIP 11154,128926,457137146195,-104.1875,-195.8125,-206.25,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
615,HIP 114458,109629,83718214362,-84.78125,-117.03125,16.96875,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
616,HIP 11457,181879,560216361299,-118.21875,-235.3125,-250.78125,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
617,HIP 116907,367447,1183162733266,-123.34375,-126.875,-20.625,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
618,HIP 11700,4521366,10460547403,-114.53125,-262.96875,-270.71875,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
619,HIP 11981,183489,766358030675,-153.59375,-123.5,-234.4375,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
620,HIP 12099,176846,560216394075,-101.90625,-95.46875,-165.59375,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
621,HIP 12916,182170,83651105442,-126.71875,-138.625,-236.875,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
622,HIP 12967,1050416,354041186643,-152.5625,-98.65625,-237.78125,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
623,HIP 13855,551714,1458107749042,-65.46875,-131.09375,-184.375,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
624,HIP 14405,75700,147882723651,-162.4375,-198.25,-375.09375,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
625,HIP 14610,416024,457137162579,-87.4375,-122.8125,-221.90625,1,,2018-11-13 12:49:13,2018-11-13 12:56:05
626,HIP 14702,5170360,560233138515,-30.21875,-228.84375,-254.1875,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
627,HIP 14746,182026,285355215179,-22.03125,-276,-290.375,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
628,HIP 14756,8517809,83584029338,-159.53125,-104.53125,-297.5,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
629,HIP 14805,311579,358596154034,-66.28125,-70.28125,-150.03125,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
630,HIP 14908,133117,525856639315,-74.84375,-127.65625,-218.28125,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
631,HIP 14909,4840774,44820285763,-84.375,-259.28125,-358.65625,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
632,HIP 14969,2557010,388400925003,-193.96875,-72.75,-315.09375,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
633,HIP 14971,3171269,182259239243,-85.09375,-221.28125,-324.28125,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
634,HIP 15054,4058785,10477324619,-52.9375,-263.90625,-329.25,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
635,HIP 15134,182107,972550015315,-48.09375,-136.65625,-198.8125,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
636,HIP 15249,668895,358663230130,-40.1875,-122.84375,-177.625,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
637,HIP 15278,2403,182276049243,-51.84375,-83.625,-152.90625,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
638,HIP 15279,24620,1041269492059,-14.53125,-137.78125,-160.78125,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
639,HIP 15329,267675,358596186802,-87.84375,-52,-167.375,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
640,HIP 15443,6086424,182276016459,-8.21875,-259.78125,-284.78125,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
641,HIP 15550,1110122,134450496676,-89.90625,-202.71875,-334.9375,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
642,HIP 15746,103128,457137162563,-143.9375,-159.15625,-367.15625,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
643,HIP 15889,3889046,35666257060,-171.53125,-170.28125,-422.59375,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
644,HIP 15954,2901580,83785290394,-63.21875,-176.21875,-285.6875,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
645,HIP 15980,140270,663295592787,-77.28125,-113.6875,-234.5,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
646,HIP 16136,157713,216635771219,-43.5625,-112.53125,-191.53125,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
647,HIP 16171,547373,358528979602,-107.875,-155.6875,-331.65625,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
648,HIP 16440,69721,147899517259,-74.375,-133,-267.34375,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
649,HIP 16469,109451,44837079371,-48.46875,-161.34375,-266.71875,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
650,HIP 16508,283288,358596121250,-79.6875,-112.75,-252.0625,1,,2018-11-13 12:49:13,2018-11-13 12:56:09
651,HIP 16517,134215,2931055118683,-61.59375,-44.75,-142.5,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
652,HIP 16529,3396,1183297016506,-34.21875,-61.375,-124.5625,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
653,HIP 16572,1925933,525873400139,-40.4375,-194.5,-300.25,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
654,HIP 16613,128246,83785257618,-63.9375,-186.6875,-325.4375,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
655,HIP 16692,24627,285338487123,-109.9375,-61.5625,-235.8125,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
656,HIP 16704,73382,10460563779,-118.4375,-170.78125,-387.375,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
657,HIP 16723,308564,1178708445531,-0.4375,-120,-153.6875,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
658,HIP 16753,26922,44820302147,-88.3125,-172.9375,-348.84375,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
659,HIP 16795,373296,147882740027,-149.4375,-167.15625,-432.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
660,HIP 16824,55525,10477357395,-49.21875,-89.375,-187.1875,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
661,HIP 16835,24629,388417702227,-65.34375,-77.5,-195.53125,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
662,HIP 16985,4795703,44837062979,-54.59375,-242.15625,-401.5,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
663,HIP 16996,24631,216618993995,-85.625,-147.28125,-321.71875,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
664,HIP 17000,24632,3921146453,-84.65625,-171.75,-353.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
665,HIP 17044,31554,83718214298,-74.25,-129.53125,-283.15625,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
666,HIP 17091,24633,560233154899,-59.625,-115.25,-243.5625,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
667,HIP 17125,21346,250978732363,-95.875,-128.75,-316.5625,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
668,HIP 17225,26923,113539778883,-86.15625,-165.59375,-356.8125,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
669,HIP 17401,54092,194580047012,-90.3125,-173.6875,-383.21875,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
670,HIP 17403,74680,285338470723,-93.6875,-158.96875,-367.625,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
671,HIP 17481,21347,113556556107,-58.84375,-150.25,-305.53125,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
672,HIP 17482,262678,1316147415379,-54.96875,-73.78125,-190.03125,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
673,HIP 17497,24635,319698209091,-79.125,-158.6875,-349.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
674,HIP 17511,24636,147916294475,-56.875,-128.21875,-271.625,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
675,HIP 17692,24639,237529719972,-74.125,-143.96875,-328.78125,1,,2018-11-13 12:49:13,2018-11-13 12:56:12
676,HIP 17694,24640,241824687268,-72.25,-152.53125,-338.6875,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
677,HIP 17704,24641,246119654564,-72.03125,-133.90625,-311.09375,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
678,HIP 17729,24642,285338470731,-74.46875,-125.65625,-303.65625,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
679,HIP 17837,24643,216635771211,-52.15625,-130.75,-279.9375,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
680,HIP 17862,24644,263299523748,-81.4375,-151.90625,-359.59375,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
681,HIP 17892,26067,91500831908,-70.75,-157.9375,-352.84375,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
682,HIP 17999,24646,1310712996,-64.0625,-125.5,-296.71875,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
683,HIP 18007,307105,1144331946323,-72.78125,-85.6875,-249.5,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
684,HIP 18077,99655,699920965,-303.84375,-236.125,-860.59375,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
685,HIP 18117,3182826,319714969923,-19.5,-243.46875,-415.28125,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
686,HIP 18154,37546,250995509579,-64.1875,-118.53125,-292.4375,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
687,HIP 18244,24648,285355247947,-48.625,-131.625,-291.9375,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
688,HIP 18266,48392,83785323162,-51.40625,-135.65625,-304.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
689,HIP 18368,4789702,354074724683,0.25,-174.8125,-286.46875,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
690,HIP 18502,61703,83785290386,-55.1875,-147.71875,-341.09375,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
691,HIP 18625,443580,113556572499,-41.6875,-96.46875,-237.03125,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
692,HIP 18730,3154624,457153923395,-24.125,-186.6875,-369.25,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
693,HIP 18778,3375957,491513661763,11.46875,-236.5625,-398.21875,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
694,HIP 18833,201352,1006909753675,-45.09375,-114.9375,-284.75,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
695,HIP 18909,689378,903830538579,-24.5625,-107.3125,-237.75,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
696,HIP 19026,3471982,147899533643,-117.875,-65.125,-330.90625,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
697,HIP 19036,109448,358730338970,-24.53125,-137.5625,-298.03125,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
698,HIP 19266,13873167,147933055299,45.25,-223.28125,-346.84375,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
699,HIP 19284,316149,358663197322,-25.40625,-164.875,-365.40625,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
700,HIP 19549,315920,216635771203,-29.65625,-169.25,-398.25,1,,2018-11-13 12:49:13,2018-11-13 12:56:16
701,HIP 19665,317800,10477340987,-47.125,-177.75,-457.9375,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
702,HIP 19685,2961025,79213594955,20.71875,-165.375,-302.6875,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
703,HIP 19847,3083890,319714986307,-24.84375,-153.46875,-377.46875,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
704,HIP 19934,4452,83852497586,-17.34375,-57.59375,-160.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
705,HIP 19975,232976,160224502956,-19.375,-99.1875,-256.53125,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
706,HIP 20014,1420685,422810962243,42.8125,-231.09375,-424.6875,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
707,HIP 20318,5720291,130159723684,28.375,-196.90625,-400.09375,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
708,HIP 20350,4126,1453586368859,-6.78125,-58.53125,-151.5625,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
709,HIP 20369,269904,1453586368851,-15,-94.59375,-254.15625,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
710,HIP 20486,272744,216652548427,59.78125,-177.34375,-300.21875,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
711,HIP 20567,414552,1659744799067,-2.8125,-63.8125,-162.4375,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
712,HIP 20644,1597715,79196817723,-50.34375,-142.375,-465.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
713,HIP 20785,1932596,1075629230411,-20.75,-106.3125,-318.34375,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
714,HIP 20830,9501064,164519470244,37.78125,-181.21875,-384.09375,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
715,HIP 20831,3035174,633675354778,27.75,-132.90625,-281.71875,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
716,HIP 20845,1042574,168814437540,30.71875,-147.25,-313.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
717,HIP 20859,507019,663312369987,-31.15625,-120.65625,-384.5,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
718,HIP 20964,2984258,457153956179,-35.78125,-61.375,-245.96875,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
719,HIP 20989,594885,79180040507,-78.96875,-106.40625,-467.6875,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
720,HIP 21246,75959,10477357379,-32.78125,-95.25,-349.40625,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
721,HIP 21251,40089,8754033237,-2.09375,-143.65625,-413.59375,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
722,HIP 21348,128259,457153939779,-26.84375,-107.90625,-379.40625,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
723,HIP 21373,393632,113539795259,-76.6875,-93.03125,-460.65625,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
724,HIP 21395,3021300,697688901971,21.46875,-100.84375,-243.84375,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
725,HIP 21478,1512206,319715002699,-35.4375,-63.625,-280.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:20
726,HIP 22118,328994,182276049219,-7.78125,-92.4375,-349.9375,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
727,HIP 22334,3029726,250995525955,-24.03125,-85.5,-393.78125,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
728,HIP 22347,128921,800751339859,14.4375,-80.15625,-259.5625,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
729,HIP 22375,8625056,319698225467,-66.90625,-66.75,-454.25,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
730,HIP 22382,2040588,525873432907,-28.90625,-60.03125,-315.34375,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
731,HIP 22460,1418617,319715002691,-41.3125,-58.96875,-354.78125,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
732,HIP 22692,128226,84120801938,142.46875,-188.8125,-322.84375,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
733,HIP 22743,13009864,83852464770,-11.34375,-86.5,-399.84375,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
734,HIP 22851,793605,697688885579,44.71875,-106.625,-313.21875,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
735,HIP 23022,4767761,732031863115,-30.375,-51.1875,-338.15625,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
736,HIP 23027,19645,2656177211739,-6,-28.25,-149.46875,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
737,HIP 23269,4103316,560233171267,-63.6875,-33,-399.3125,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
738,HIP 2371,13027987,9888072868,-542.46875,24.53125,-326,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
739,HIP 23759,21364,22793921684,359.84375,-385.53125,-718.375,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
740,HIP 24007,5123468,83852497546,-1.5,-52.90625,-347.46875,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
741,HIP 24934,9544881,79196850507,-27.28125,-13.84375,-319.90625,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
742,HIP 25274,9446982,594609686859,18.8125,-39.40625,-320,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
743,HIP 25975,5700827,697688901963,54.03125,-48.96875,-312,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
744,HIP 29214,17444515,10628303171,711.96875,-338.59375,-394.40625,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
745,HIP 29592,16140981,85060227714,721.125,-327.09375,-392.8125,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
746,HIP 32278,9413620,79280720203,386.875,-82.84375,-342.84375,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
747,HIP 3289,741753,31362901156,-519.6875,-28.65625,-326.21875,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
748,HIP 33442,18986221,166195797,813.84375,-228.53125,-339.8125,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
749,HIP 33475,3257307,48576316588,881.125,-282.65625,-252.96875,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
750,HIP 34322,9946703,457237825891,386.6875,-114.84375,-97.375,1,,2018-11-13 12:49:13,2018-11-13 12:56:24
751,HIP 34842,246672,87947566,741.21875,-161.75,-298.875,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
752,HIP 34906,15598347,9913238676,571.40625,18.28125,-598.71875,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
753,HIP 34941,8617390,3386372693,451.90625,-39.6875,-329.03125,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
754,HIP 35245,150965,61452838052,551.65625,-84.25,-286.375,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
755,HIP 35258,10171482,112988259500,282.875,-4.84375,-242.6875,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
756,HIP 36218,8253455,82927674532,485.40625,-34.03125,-285.75,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
757,HIP 36252,10057294,5630837940,913,-258.375,-95.875,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
758,HIP 36777,9689399,85261652666,843.40625,-210.1875,-114.875,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
759,HIP 37546,15885679,10578037067,476.625,24.65625,-321.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
760,HIP 37610,1865071,20838702,755.71875,-129.1875,-172.84375,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
761,HIP 38064,40804,78085271,1152.9375,-60.6875,-478.25,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
762,HIP 38660,8954831,10578053451,487.78125,56.71875,-320.875,0,,2018-11-13 12:49:13,2018-11-13 12:56:32
763,HIP 39111,3901766,61452838068,569.46875,-98.09375,-64.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
764,HIP 39768,5681536,8219259477,866.59375,-119.125,-109.03125,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
765,HIP 39773,9143514,35687228596,712.9375,-109.6875,-70.78125,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
766,HIP 39890,28077005,10611558763,648.5625,-137.21875,-0.3125,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
767,HIP 40594,9143506,39982195892,712.65625,-77.96875,-82.09375,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
768,HIP 40749,2747790,3925340765,929.53125,-109.40625,-86.4375,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
769,HIP 41908,9676335,61461226668,843.9375,-34.875,-108.375,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
770,HIP 42003,7036780,27101496492,891.21875,-21.375,-130.65625,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
771,HIP 42459,78309,112992445620,441.4375,-55.46875,6.59375,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
772,HIP 46991,2008446,1240990301,908.15625,17.78125,70.59375,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
773,HIP 48720,2770840,9921627324,783.625,10.625,124.75,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
774,HIP 49394,12508633,5533860445,563.5625,34.0625,86.71875,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
775,HIP 52116,2942915,13050049117,468.625,-46.53125,166.40625,1,,2018-11-13 12:49:13,2018-11-13 12:56:32
776,HIP 52132,21452,143057216700,471.1875,-50.46875,169.625,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
777,HIP 61997,6695463,5626660044,806.59375,-6.71875,508.78125,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
778,HIP 64131,12981,388434528619,-10.71875,150.59375,6.46875,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
779,HIP 64951,21989466,18498970820,377.71875,-143.875,258.21875,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
780,HIP 65529,20426602,165155429,332.625,311.375,309.6875,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
781,HIP 80804,351565,27080533204,65.875,156.53125,571.5625,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
782,HIP 93783,490835,113556556187,-11.65625,-174.78125,508.90625,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
783,HIP 9599,19526,908419076802,-41.6875,-98.59375,-76.375,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
784,HIPPARCHUS,3196999,55654855877609,618.65625,-449.78125,-1109,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
785,HR 1089,6946481,457153907011,-5.4375,-267.34375,-347.4375,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
786,HR 1172,24731,250414621860,-75.1875,-152.40625,-346.59375,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
787,HR 1183,24732,271889458340,-72.875,-145.09375,-336.96875,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
788,HR 1185,24734,1774711381,-64.65625,-148.9375,-330.40625,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
789,HR 1406,1257802,3824408316251,-32.375,-36.6875,-170.1875,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
790,HR 1918,21547,1776804413,631.90625,-424.4375,-1092.1875,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
791,HR 2923,14956077,84724945554,517.71875,-3.5,-324.09375,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
792,HR 3020,9735454,14216586412,792.25,-133.34375,-171.875,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
793,HR 4220,21554,250431399100,445.375,-39.4375,163.625,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
794,HR 4221,3017563,27093107900,503.21875,18.09375,152.21875,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
795,HR 5934,4623519,31375500492,63.875,183.6875,417.59375,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
796,HYADES SECTOR AB-W B2-1,370401,2868635379025,-98.25,-63.65625,-210.53125,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
797,HYADES SECTOR AB-W B2-2,387421,5067658634577,-91.65625,-62.53125,-224.5,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
798,HYADES SECTOR AF-Z B0,232988,670685734209,-22.5,-100,-264.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
799,HYADES SECTOR AF-Z B4,55137,9466778756417,-20.75,-95.875,-253.125,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
800,HYADES SECTOR AQ-Y D68,306513,2346922789203,-118.09375,-74.40625,-216.71875,1,,2018-11-13 12:49:13,2018-11-13 12:56:36
801,HYADES SECTOR AQ-Y D81,403286,2793599387987,-83.4375,-82.78125,-244.21875,1,,2018-11-13 12:49:13,2018-11-13 12:56:40
802,HYADES SECTOR AQ-Y D93,214877,3205916248403,-74.59375,-70.9375,-253.96875,1,,2018-11-13 12:49:13,2018-11-13 12:56:40
803,HYADES SECTOR AV-Y C10,314607,2832564425378,-38.53125,-84.1875,-239.34375,1,,2018-11-13 12:49:13,2018-11-13 12:56:40
804,HYADES SECTOR AV-Y C5,539326,1458174890658,-29.46875,-76.28125,-259.96875,1,,2018-11-13 12:49:13,2018-11-13 12:56:40
