"id","systemName","id64","edsmID","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","missingSkipCount","created_at","updated_at"
641,HIP 15550,134450496676,1110122,-89.90625,-202.71875,-334.9375,1,,2018-12-03 01:58:13,2018-12-03 02:03:15
642,HIP 15746,457137162563,103128,-143.9375,-159.15625,-367.15625,1,,2018-12-03 01:58:13,2018-12-03 02:03:15
643,HIP 15889,35666257060,3889046,-171.53125,-170.28125,-422.59375,1,,2018-12-03 01:58:13,2018-12-03 02:03:15
644,HIP 15954,83785290394,2901580,-63.21875,-176.21875,-285.6875,1,,2018-12-03 01:58:13,2018-12-03 02:03:15
645,HIP 15980,663295592787,140270,-77.28125,-113.6875,-234.5,1,,2018-12-03 01:58:13,2018-12-03 02:03:15
646,HIP 16008,633541137074,182112,-26,-128.125,-182.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:15
647,HIP 16136,216635771219,157713,-43.5625,-112.53125,-191.53125,1,,2018-12-03 01:58:13,2018-12-03 02:03:15
648,HIP 16171,358528979602,547373,-107.875,-155.6875,-331.65625,1,,2018-12-03 01:58:13,2018-12-03 02:03:15
649,HIP 16440,147899517259,69721,-74.375,-133,-267.34375,1,,2018-12-03 01:58:13,2018-12-03 02:03:15
650,HIP 16469,44837079371,109451,-48.46875,-161.34375,-266.71875,1,,2018-12-03 01:58:13,2018-12-03 02:03:15
651,HIP 16508,358596121250,283288,-79.6875,-112.75,-252.0625,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
652,HIP 16517,2931055118683,134215,-61.59375,-44.75,-142.5,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
653,HIP 16529,1183297016506,3396,-34.21875,-61.375,-124.5625,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
654,HIP 16572,525873400139,1925933,-40.4375,-194.5,-300.25,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
655,HIP 16613,83785257618,128246,-63.9375,-186.6875,-325.4375,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
656,HIP 16692,285338487123,24627,-109.9375,-61.5625,-235.8125,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
657,HIP 16704,10460563779,73382,-118.4375,-170.78125,-387.375,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
658,HIP 16723,1178708445531,308564,-0.4375,-120,-153.6875,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
659,HIP 16753,44820302147,26922,-88.3125,-172.9375,-348.84375,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
660,HIP 16795,147882740027,373296,-149.4375,-167.15625,-432.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
661,HIP 16824,10477357395,55525,-49.21875,-89.375,-187.1875,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
662,HIP 16835,388417702227,24629,-65.34375,-77.5,-195.53125,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
663,HIP 16985,44837062979,4795703,-54.59375,-242.15625,-401.5,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
664,HIP 16996,216618993995,24631,-85.625,-147.28125,-321.71875,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
665,HIP 17000,3921146453,24632,-84.65625,-171.75,-353.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
666,HIP 17044,83718214298,31554,-74.25,-129.53125,-283.15625,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
667,HIP 17091,560233154899,24633,-59.625,-115.25,-243.5625,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
668,HIP 17125,250978732363,21346,-95.875,-128.75,-316.5625,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
669,HIP 17225,113539778883,26923,-86.15625,-165.59375,-356.8125,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
670,HIP 17401,194580047012,54092,-90.3125,-173.6875,-383.21875,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
671,HIP 17403,285338470723,74680,-93.6875,-158.96875,-367.625,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
672,HIP 17481,113556556107,21347,-58.84375,-150.25,-305.53125,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
673,HIP 17482,1316147415379,262678,-54.96875,-73.78125,-190.03125,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
674,HIP 17497,319698209091,24635,-79.125,-158.6875,-349.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
675,HIP 17511,147916294475,24636,-56.875,-128.21875,-271.625,1,,2018-12-03 01:58:13,2018-12-03 02:03:19
676,HIP 17692,237529719972,24639,-74.125,-143.96875,-328.78125,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
677,HIP 17694,241824687268,24640,-72.25,-152.53125,-338.6875,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
678,HIP 17704,246119654564,24641,-72.03125,-133.90625,-311.09375,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
679,HIP 17729,285338470731,24642,-74.46875,-125.65625,-303.65625,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
680,HIP 17837,216635771211,24643,-52.15625,-130.75,-279.9375,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
681,HIP 17862,263299523748,24644,-81.4375,-151.90625,-359.59375,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
682,HIP 17892,91500831908,26067,-70.75,-157.9375,-352.84375,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
683,HIP 17999,1310712996,24646,-64.0625,-125.5,-296.71875,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
684,HIP 18007,1144331946323,307105,-72.78125,-85.6875,-249.5,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
685,HIP 18077,699920965,99655,-303.84375,-236.125,-860.59375,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
686,HIP 18117,319714969923,3182826,-19.5,-243.46875,-415.28125,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
687,HIP 18154,250995509579,37546,-64.1875,-118.53125,-292.4375,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
688,HIP 18244,285355247947,24648,-48.625,-131.625,-291.9375,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
689,HIP 18266,83785323162,48392,-51.40625,-135.65625,-304.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
690,HIP 18368,354074724683,4789702,0.25,-174.8125,-286.46875,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
691,HIP 18502,83785290386,61703,-55.1875,-147.71875,-341.09375,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
692,HIP 18730,457153923395,3154624,-24.125,-186.6875,-369.25,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
693,HIP 18778,491513661763,3375957,11.46875,-236.5625,-398.21875,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
694,HIP 18833,1006909753675,201352,-45.09375,-114.9375,-284.75,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
695,HIP 18909,903830538579,689378,-24.5625,-107.3125,-237.75,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
696,HIP 19026,147899533643,3471982,-117.875,-65.125,-330.90625,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
697,HIP 19036,358730338970,109448,-24.53125,-137.5625,-298.03125,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
698,HIP 19157,3171573287259,19985,-5.40625,-84.25,-169.09375,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
699,HIP 19266,147933055299,13873167,45.25,-223.28125,-346.84375,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
700,HIP 19284,358663197322,316149,-25.40625,-164.875,-365.40625,1,,2018-12-03 01:58:13,2018-12-03 02:03:22
701,HIP 19549,216635771203,315920,-29.65625,-169.25,-398.25,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
702,HIP 19665,10477340987,317800,-47.125,-177.75,-457.9375,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
703,HIP 19685,79213594955,2961025,20.71875,-165.375,-302.6875,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
704,HIP 19847,319714986307,3083890,-24.84375,-153.46875,-377.46875,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
705,HIP 19934,83852497586,4452,-17.34375,-57.59375,-160.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
706,HIP 19975,160224502956,232976,-19.375,-99.1875,-256.53125,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
707,HIP 20014,422810962243,1420685,42.8125,-231.09375,-424.6875,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
708,HIP 20318,130159723684,5720291,28.375,-196.90625,-400.09375,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
709,HIP 20350,1453586368859,4126,-6.78125,-58.53125,-151.5625,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
710,HIP 20486,216652548427,272744,59.78125,-177.34375,-300.21875,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
711,HIP 20567,1659744799067,414552,-2.8125,-63.8125,-162.4375,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
712,HIP 20644,79196817723,1597715,-50.34375,-142.375,-465.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
713,HIP 20785,1075629230411,1932596,-20.75,-106.3125,-318.34375,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
714,HIP 20830,164519470244,9501064,37.78125,-181.21875,-384.09375,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
715,HIP 20831,633675354778,3035174,27.75,-132.90625,-281.71875,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
716,HIP 20845,168814437540,1042574,30.71875,-147.25,-313.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
717,HIP 20859,663312369987,507019,-31.15625,-120.65625,-384.5,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
718,HIP 20964,457153956179,2984258,-35.78125,-61.375,-245.96875,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
719,HIP 20989,79180040507,594885,-78.96875,-106.40625,-467.6875,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
720,HIP 21251,8754033237,40089,-2.09375,-143.65625,-413.59375,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
721,HIP 21348,457153939779,128259,-26.84375,-107.90625,-379.40625,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
722,HIP 21373,113539795259,393632,-76.6875,-93.03125,-460.65625,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
723,HIP 21395,697688901971,3021300,21.46875,-100.84375,-243.84375,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
724,HIP 21478,319715002699,1512206,-35.4375,-63.625,-280.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
725,HIP 21654,2312579828059,51661,9.5,-53.15625,-141.625,1,,2018-12-03 01:58:13,2018-12-03 02:03:26
726,HIP 21918,1183431201458,13590,18.0625,-65.28125,-170.0625,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
727,HIP 22118,182276049219,328994,-7.78125,-92.4375,-349.9375,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
728,HIP 22334,250995525955,3029726,-24.03125,-85.5,-393.78125,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
729,HIP 22347,800751339859,128921,14.4375,-80.15625,-259.5625,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
730,HIP 22375,319698225467,8625056,-66.90625,-66.75,-454.25,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
731,HIP 22382,525873432907,2040588,-28.90625,-60.03125,-315.34375,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
732,HIP 22460,319715002691,1418617,-41.3125,-58.96875,-354.78125,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
733,HIP 22692,84120801938,128226,142.46875,-188.8125,-322.84375,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
734,HIP 22743,83852464770,13009864,-11.34375,-86.5,-399.84375,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
735,HIP 22851,697688885579,793605,44.71875,-106.625,-313.21875,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
736,HIP 23022,732031863115,4767761,-30.375,-51.1875,-338.15625,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
737,HIP 23269,560233171267,4103316,-63.6875,-33,-399.3125,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
738,HIP 2371,9888072868,13027987,-542.46875,24.53125,-326,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
739,HIP 23759,22793921684,21364,359.84375,-385.53125,-718.375,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
740,HIP 24007,83852497546,5123468,-1.5,-52.90625,-347.46875,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
741,HIP 24934,79196850507,9544881,-27.28125,-13.84375,-319.90625,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
742,HIP 25274,594609686859,9446982,18.8125,-39.40625,-320,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
743,HIP 25975,697688901963,5700827,54.03125,-48.96875,-312,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
744,HIP 29214,10628303171,17444515,711.96875,-338.59375,-394.40625,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
745,HIP 29592,85060227714,16140981,721.125,-327.09375,-392.8125,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
746,HIP 32278,79280720203,9413620,386.875,-82.84375,-342.84375,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
747,HIP 3289,31362901156,741753,-519.6875,-28.65625,-326.21875,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
748,HIP 33442,166195797,18986221,813.84375,-228.53125,-339.8125,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
749,HIP 33475,48576316588,3257307,881.125,-282.65625,-252.96875,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
750,HIP 34322,457237825891,9946703,386.6875,-114.84375,-97.375,1,,2018-12-03 01:58:13,2018-12-03 02:03:30
751,HIP 34842,87947566,246672,741.21875,-161.75,-298.875,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
752,HIP 34906,9913238676,15598347,571.40625,18.28125,-598.71875,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
753,HIP 34941,3386372693,8617390,451.90625,-39.6875,-329.03125,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
754,HIP 35245,61452838052,150965,551.65625,-84.25,-286.375,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
755,HIP 35258,112988259500,10171482,282.875,-4.84375,-242.6875,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
756,HIP 36218,82927674532,8253455,485.40625,-34.03125,-285.75,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
757,HIP 36252,5630837940,10057294,913,-258.375,-95.875,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
758,HIP 36777,85261652666,9689399,843.40625,-210.1875,-114.875,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
759,HIP 36781,44988074331,14016794,682.03125,-154.03125,-126.65625,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
760,HIP 36823,84926173882,11452904,640.4375,-143.90625,-118.3125,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
761,HIP 37546,10578037067,15885679,476.625,24.65625,-321.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
762,HIP 37610,20838702,1865071,755.71875,-129.1875,-172.84375,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
763,HIP 38064,78085271,40804,1152.9375,-60.6875,-478.25,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
764,HIP 38660,10578053451,8954831,487.78125,56.71875,-320.875,0,,2018-12-03 01:58:13,2018-12-03 02:03:38
765,HIP 39111,61452838068,3901766,569.46875,-98.09375,-64.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
766,HIP 39768,8219259477,5681536,866.59375,-119.125,-109.03125,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
767,HIP 39773,35687228596,9143514,712.9375,-109.6875,-70.78125,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
768,HIP 39890,10611558763,28077005,648.5625,-137.21875,-0.3125,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
769,HIP 40594,39982195892,9143506,712.65625,-77.96875,-82.09375,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
770,HIP 40749,3925340765,2747790,929.53125,-109.40625,-86.4375,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
771,HIP 41908,61461226668,9676335,843.9375,-34.875,-108.375,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
772,HIP 42003,27101496492,7036780,891.21875,-21.375,-130.65625,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
773,HIP 42459,112992445620,78309,441.4375,-55.46875,6.59375,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
774,HIP 46991,1240990301,2008446,908.15625,17.78125,70.59375,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
775,HIP 48720,9921627324,2770840,783.625,10.625,124.75,1,,2018-12-03 01:58:13,2018-12-03 02:03:38
776,HIP 49394,5533860445,12508633,563.5625,34.0625,86.71875,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
777,HIP 52116,13050049117,2942915,468.625,-46.53125,166.40625,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
778,HIP 52132,143057216700,21452,471.1875,-50.46875,169.625,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
779,HIP 61997,5626660044,6695463,806.59375,-6.71875,508.78125,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
780,HIP 64951,18498970820,21989466,377.71875,-143.875,258.21875,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
781,HIP 65529,165155429,20426602,332.625,311.375,309.6875,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
782,HIP 80804,27080533204,351565,65.875,156.53125,571.5625,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
783,HIP 93783,113556556187,490835,-11.65625,-174.78125,508.90625,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
784,HIP 9599,908419076802,19526,-41.6875,-98.59375,-76.375,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
785,HIPPARCHUS,55654855877609,3196999,618.65625,-449.78125,-1109,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
786,HR 1089,457153907011,6946481,-5.4375,-267.34375,-347.4375,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
787,HR 1172,250414621860,24731,-75.1875,-152.40625,-346.59375,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
788,HR 1183,271889458340,24732,-72.875,-145.09375,-336.96875,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
789,HR 1185,1774711381,24734,-64.65625,-148.9375,-330.40625,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
790,HR 1406,3824408316251,1257802,-32.375,-36.6875,-170.1875,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
791,HR 1918,1776804413,21547,631.90625,-424.4375,-1092.1875,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
792,HR 2351,354091534683,29701,69.3125,2.3125,-181.21875,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
793,HR 2923,84724945554,14956077,517.71875,-3.5,-324.09375,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
794,HR 3020,14216586412,9735454,792.25,-133.34375,-171.875,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
795,HR 4220,250431399100,21554,445.375,-39.4375,163.625,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
796,HR 4221,27093107900,3017563,503.21875,18.09375,152.21875,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
797,HR 5934,31375500492,4623519,63.875,183.6875,417.59375,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
798,HYADES SECTOR AB-W B2-1,2868635379025,370401,-98.25,-63.65625,-210.53125,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
799,HYADES SECTOR AB-W B2-2,5067658634577,387421,-91.65625,-62.53125,-224.5,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
800,HYADES SECTOR AF-Z B0,670685734209,232988,-22.5,-100,-264.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:42
801,HYADES SECTOR AQ-Y D68,2346922789203,306513,-118.09375,-74.40625,-216.71875,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
802,HYADES SECTOR AQ-Y D81,2793599387987,403286,-83.4375,-82.78125,-244.21875,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
803,HYADES SECTOR AQ-Y D93,3205916248403,214877,-74.59375,-70.9375,-253.96875,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
804,HYADES SECTOR AV-Y C10,2832564425378,314607,-38.53125,-84.1875,-239.34375,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
805,HYADES SECTOR BG-X C1-6,1732985721514,497448,-103.21875,-55.75,-209.4375,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
806,HYADES SECTOR BQ-Y D64,2209500612947,120669,-34.5625,-95.25,-219.15625,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
807,HYADES SECTOR BV-Y C11,3107509441186,1044866,0.5625,-97.28125,-238.625,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
808,HYADES SECTOR CL-X B1-3,7267218629961,148841,-55.9375,-92.65625,-232.34375,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
809,HYADES SECTOR CQ-X B1-5,11665802077513,232956,-20.28125,-78.1875,-235.6875,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
810,HYADES SECTOR CW-V B2-0,669612057937,193197,-100.90625,-79.40625,-222,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
811,HYADES SECTOR DB-W B2-1,2869440685393,689523,-35.59375,-61.28125,-214.15625,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
812,HYADES SECTOR DB-X C1-19,5306398479018,125238,-79.9375,-88.375,-219.8125,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
813,HYADES SECTOR DB-X C1-8,2282741502634,140273,-85.75,-85.375,-219.3125,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
814,HYADES SECTOR DR-V C2-23,6405910172338,167237,-104.625,-0.8125,-151.90625,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
815,HYADES SECTOR EB-X C1-12,3382320239274,458985,-29.03125,-89.21875,-205.1875,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
816,HYADES SECTOR EB-X C1-17,4756709773994,431605,-62.5625,-67.1875,-216.53125,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
817,HYADES SECTOR FB-X C1-15,4207021068970,224634,-16.21875,-80.46875,-214.75,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
818,HYADES SECTOR GW-V B2-2,5068732310865,92861,-22.53125,-81,-212.28125,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
819,HYADES SECTOR HB-W B2-3,7268560938321,530707,48.21875,-63.96875,-218.65625,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
820,HYADES SECTOR HR-V B2-0,670417298769,435452,-43.21875,-102.9375,-223.3125,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
821,HYADES SECTOR HW-V B2-5,11666070512977,247067,5.75,-73.09375,-212.5625,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
822,HYADES SECTOR HW-W C1-4,1183364059818,262792,-5.21875,-114.625,-212.53125,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
823,HYADES SECTOR IR-W C1-12,3382320173738,422596,-25.90625,-152.5625,-185.75,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
824,HYADES SECTOR JR-V B2-0,670954169681,565459,-3.125,-103.875,-219.03125,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
825,HYADES SECTOR LC-U B3-6,13865093768537,266757,0.25,-82.9375,-191.6875,1,,2018-12-03 01:58:13,2018-12-03 02:03:46
826,HYADES SECTOR LX-T B3-0,670417298777,193198,-39.0625,-102.65625,-204.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
827,HYADES SECTOR MX-T B3-4,9466778756441,439257,-13.3125,-100.5625,-192,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
828,HYADES SECTOR NS-T B3-3,7267486999897,287971,-25.6875,-124.71875,-203.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
829,HYADES SECTOR NX-U C2-8,2282875654834,186390,-21.75,-159.8125,-168.09375,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
830,HYADES SECTOR OX-T B3-0,671222605145,3087114,25.59375,-91.0625,-193.03125,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
831,HYADES SECTOR PC-V B2-3,7268023739729,7571716,13.125,-152,-221.96875,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
832,HYADES SECTOR SI-T B3-1,2869708793177,730344,-21.8125,-153.1875,-190.375,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
833,HYADES SECTOR TI-B B3,7268024067385,329088,9.53125,-62.03125,-282.125,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
834,HYADES SECTOR TJ-Y B1-1,2869440881993,3682107,-29.28125,5.375,-226.59375,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
835,HYADES SECTOR TO-Z B4,9465973581121,302653,-72.34375,-54.84375,-254.46875,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
836,HYADES SECTOR VK-L A9-0,5366024522432,354614,-10.75,-43.21875,-179.09375,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
837,HYADES SECTOR WJ-Q B5-4,9467315627369,439256,26.40625,-102.09375,-154.53125,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
838,HYADES SECTOR XE-Z B2,5067926938945,439390,-71.28125,-85.40625,-257.75,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
839,HYADES SECTOR XO-A C15,4207021068954,2984259,-13.125,-67.875,-275.25,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
840,HYADES SECTOR YJ-Z B5,11665802077505,299928,-16.0625,-66.28125,-249.3125,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
841,HYADES SECTOR YU-X B1-2,5068195505481,136421,-50.09375,-64.375,-227.875,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
842,HYADES SECTOR ZE-Z B2,5068463809857,80846,-41.75,-98.21875,-250.5,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
843,HYADES SECTOR ZE-Z B3,7267487065409,230239,-41.03125,-98.375,-255.59375,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
844,HYADES SECTOR ZK-W B2-1,2869440816465,3364902,-40.5625,-18.03125,-219.0625,1,,2018-12-03 01:58:13,2018-12-03 02:03:49
